id,device_id,power_kw,temperature_c,voltage,E_actual,optimal_baseline,is_anomaly,created_at
18,1,3.590385113564708,42.60540052986384,220.62849466519054,3.574356536271785,24.5,0,2026-01-01 00:17:00
19,1,3.3800863577152898,41.57672911099518,218.18395184895758,3.3245119090761586,24.5,0,2026-01-01 00:18:00
20,1,3.4073476740147255,43.183185300885796,217.17539259732942,3.3903554582764808,24.5,0,2026-01-01 00:19:00
21,1,3.469855826251315,42.99416001209288,222.9312975378431,3.4971282992330397,24.5,0,2026-01-01 00:20:00
22,1,3.367334050216582,42.345956001787556,219.54844739902694,3.3669992327285674,24.5,0,2026-01-01 00:21:00
23,1,3.4503520278213804,42.96129805680411,220.13505640937584,3.508343638040237,24.5,0,2026-01-01 00:22:00
24,1,3.280370989185526,41.951892071566206,217.15050362757307,3.215764016232082,24.5,0,2026-01-01 00:23:00
25,1,3.7152835396538992,43.198238147318634,218.91123455094964,3.7313894681553568,24.5,0,2026-01-01 00:24:00
26,1,3.399670761781936,42.973580854705176,220.22184517941974,3.328767059907367,24.5,0,2026-01-01 00:25:00
27,1,3.3984715186791674,42.324666227994626,217.6980128451554,3.3943557930742285,24.5,0,2026-01-01 00:26:00
28,1,3.523745556059256,42.19210783952038,220.75139603669135,3.551260946686423,24.5,0,2026-01-01 00:27:00
29,1,3.6836890241080114,41.717214365905974,218.79872262016238,3.6626639930923113,24.5,0,2026-01-01 00:28:00
30,1,3.5825432262094994,42.484069558003384,219.41661250041344,3.5997252311002166,24.5,0,2026-01-01 00:29:00
31,1,3.4632727340054372,42.82611169832137,218.79658677554121,3.4049118682160318,24.5,0,2026-01-01 00:30:00
32,1,3.8141084118810578,43.44531804976666,223.70455636901787,3.71911848476231,24.5,0,2026-01-01 00:31:00
33,1,3.7138832930993226,43.12321004751292,219.97300555052414,3.7298693425017166,24.5,0,2026-01-01 00:32:00
34,1,3.675280898738014,42.50414123841281,217.8845781420882,3.7503729733855127,24.5,0,2026-01-01 00:33:00
35,1,3.772773047385627,41.72463995490255,221.64508982420637,3.710165153951049,24.5,0,2026-01-01 00:34:00
36,1,3.8866374494154927,42.995178695789036,217.55831270005797,3.934167705253277,24.5,0,2026-01-01 00:35:00
37,1,3.9318804398364313,43.1131814003178,220.41772719000951,3.9199222887322858,24.5,0,2026-01-01 00:36:00
38,1,3.5838782418817967,42.57847537434162,216.08065975224045,3.503857817721014,24.5,0,2026-01-01 00:37:00
39,1,3.8504653072536184,43.64375370297009,217.34362790220314,3.779286039197604,24.5,0,2026-01-01 00:38:00
40,1,3.7932718854224663,44.2595983229615,220.39372247173824,3.7792961741043936,24.5,0,2026-01-01 00:39:00
41,1,3.8380672587169147,43.20864886613125,221.4769331599908,3.8025225389254342,24.5,0,2026-01-01 00:40:00
42,1,3.610277450540012,42.608798419631256,220.34273656237994,3.529859967108675,24.5,0,2026-01-01 00:41:00
43,1,3.7683697601748154,42.92967599906163,219.76870343522353,3.6678738336590833,24.5,0,2026-01-01 00:42:00
44,1,3.7104942883551195,43.07275126786788,219.39779260882142,3.652237450922996,24.5,0,2026-01-01 00:43:00
45,1,3.847369831357246,42.87011326456756,217.04295601926515,3.840169042493438,24.5,0,2026-01-01 00:44:00
46,1,3.911355514104329,43.52798905458316,218.5603115832106,3.89347391979834,24.5,0,2026-01-01 00:45:00
47,1,3.6160046708487883,43.13679337166855,219.07872245808042,3.5743473502234573,24.5,0,2026-01-01 00:46:00
48,1,3.8880279388309473,43.441520866154065,222.11424445243784,3.8798914433027902,24.5,0,2026-01-01 00:47:00
49,1,3.990982469649638,43.857280597963715,220.68723657913694,4.023872992432905,24.5,0,2026-01-01 00:48:00
50,1,3.7957436704094,43.61890751413038,216.47391968927454,3.7968963455123745,24.5,0,2026-01-01 00:49:00
51,1,3.973020877431301,42.5156166892684,220.64816793878958,3.947139919567726,24.5,0,2026-01-01 00:50:00
52,1,3.9200997715636445,43.92157123246138,219.22983543916737,3.946561757402096,24.5,0,2026-01-01 00:51:00
53,1,3.919062491463876,43.17053159347973,218.64615599938807,3.850743745399681,24.5,0,2026-01-01 00:52:00
54,1,3.9130053698495573,42.827944471273945,221.22335257768174,3.881075325607768,24.5,0,2026-01-01 00:53:00
55,1,3.841090501635423,42.66792835622976,222.0619990449919,3.810350118576449,24.5,0,2026-01-01 00:54:00
56,1,3.856781092726628,43.64323365692139,221.8625602382324,3.7737793608100794,24.5,0,2026-01-01 00:55:00
57,1,3.9880285447427437,43.64852643090917,218.3215649535547,3.944764292501846,24.5,0,2026-01-01 00:56:00
58,1,3.946381637916116,42.666977372944295,219.38157524829757,3.820203265871272,24.5,0,2026-01-01 00:57:00
59,1,3.9616820350737356,43.96272645773745,220.66252686280714,4.034379688503253,24.5,0,2026-01-01 00:58:00
60,1,3.963646568813663,42.785669137872276,221.95109025424472,3.8934592164293,24.5,0,2026-01-01 00:59:00
61,1,3.9311389705218134,43.786933217949226,219.04165152430943,3.986928462462241,24.5,0,2026-01-01 01:00:00
62,1,4.085408974880132,44.1456804269396,219.62868204667237,4.062468060137017,24.5,0,2026-01-01 01:01:00
63,1,3.9193866259164074,44.2858654315425,217.78733005198794,3.923404810612221,24.5,0,2026-01-01 01:02:00
64,1,3.8217823788180882,44.64997861240083,217.60758675183865,3.773340844164961,24.5,0,2026-01-01 01:03:00
65,1,4.110912616511981,43.205956280146154,221.62505164478839,4.095083272533267,24.5,0,2026-01-01 01:04:00
66,1,4.039586665934251,43.829656724423614,222.71248005714165,4.045938986278235,24.5,0,2026-01-01 01:05:00
67,1,4.016885616513845,43.76790819631656,219.85597975683933,4.023689087777361,24.5,0,2026-01-01 01:06:00
68,1,4.222022684505471,44.53373455624712,222.00706579578406,4.23256835403814,24.5,0,2026-01-01 01:07:00
69,1,4.036745968773117,44.10101835596071,220.72327205009526,3.990972579062422,24.5,0,2026-01-01 01:08:00
70,1,4.03509682117826,43.84501604972649,218.70976049078976,3.983332504420362,24.5,0,2026-01-01 01:09:00
71,1,3.9268270772506755,43.52057344855074,220.72279121101684,3.819726454618616,24.5,0,2026-01-01 01:10:00
72,1,4.070413373361709,43.328499122122814,223.07607313293192,4.067776741361516,24.5,0,2026-01-01 01:11:00
73,1,4.099704211278908,44.777538854869,219.9283479217801,4.12441128628103,24.5,0,2026-01-01 01:12:00
74,1,3.9396426680464915,44.04718448901476,223.12928731162802,3.9917870773786923,24.5,0,2026-01-01 01:13:00
75,1,3.9673655268151493,44.6925916263755,214.7605097918205,3.953374012663545,24.5,0,2026-01-01 01:14:00
76,1,4.08596826668978,43.95391050585176,221.64380500875043,4.0171141471449054,24.5,0,2026-01-01 01:15:00
77,1,4.0540785617964055,43.751576497852,220.17409413647636,3.9385295433066445,24.5,0,2026-01-01 01:16:00
78,1,4.141193146313495,43.71449440096507,219.40198529906826,4.161511746918948,24.5,0,2026-01-01 01:17:00
79,1,4.085191179222972,44.45212169367403,220.18352155307102,3.963636808724962,24.5,0,2026-01-01 01:18:00
80,1,4.121693504595686,43.85665373795183,216.0248621707982,4.072230201443258,24.5,0,2026-01-01 01:19:00
81,1,3.939134966157631,45.10962714434414,219.560656224325,3.8965322618817924,24.5,0,2026-01-01 01:20:00
82,1,4.073713210148335,43.45517885172866,220.7142251430235,4.037376654321889,24.5,0,2026-01-01 01:21:00
83,1,4.108594498711789,44.406302191443835,222.95578808948304,4.076831907985996,24.5,0,2026-01-01 01:22:00
84,1,3.9172241666921765,44.96330990541033,218.96345956345272,3.8917531401837757,24.5,0,2026-01-01 01:23:00
85,1,4.108329212032124,44.798799260372704,218.3830127942136,3.953195620415363,24.5,0,2026-01-01 01:24:00
86,1,4.255322436626066,44.82866850957056,218.99648591283093,4.220038280305264,24.5,0,2026-01-01 01:25:00
87,1,4.06861433733367,43.6832881289355,221.83080423540414,3.9222955022998334,24.5,0,2026-01-01 01:26:00
88,1,4.096863535604677,43.548381062185236,220.65750221931938,4.0979863236434015,24.5,0,2026-01-01 01:27:00
89,1,4.019044046814006,44.763242394788854,218.94047959246592,3.9560753633221766,24.5,0,2026-01-01 01:28:00
90,1,3.972168523104379,45.052364624099624,221.0265348662267,3.8291212390492437,24.5,0,2026-01-01 01:29:00
91,1,3.840659344568399,43.67023321190909,220.1941550986961,3.7655382577094128,24.5,0,2026-01-01 01:30:00
92,1,3.9800560601108583,43.47862665657203,221.9372899810658,3.915498078485132,24.5,0,2026-01-01 01:31:00
93,1,3.845980730302787,42.55467265778515,218.5958938122453,3.870294952375656,24.5,0,2026-01-01 01:32:00
94,1,4.165981589589814,44.06430407557213,219.34467570680445,4.13724944857465,24.5,0,2026-01-01 01:33:00
95,1,3.9741410285561756,44.223936344259116,219.2157836937357,3.9541813788033355,24.5,0,2026-01-01 01:34:00
96,1,3.9059800937533464,45.207890254067436,217.07297010373577,3.9281100651002574,24.5,0,2026-01-01 01:35:00
97,1,4.087878621161544,44.90100192766799,220.59224055412915,4.044015540110706,24.5,0,2026-01-01 01:36:00
98,1,3.8754607655874866,44.278931050297274,220.52211054435978,3.8757599271866714,24.5,0,2026-01-01 01:37:00
99,1,3.894888467641738,43.92697843719475,220.01022691328492,3.891098039420642,24.5,0,2026-01-01 01:38:00
100,1,3.962866812055966,43.98359093405977,219.5308257332497,3.859504516948311,24.5,0,2026-01-01 01:39:00
101,1,4.008076247672221,45.367737210440836,217.16925851589917,4.041844401543363,24.5,0,2026-01-01 01:40:00
102,1,3.983083263659631,44.53736651653405,219.1587093544693,3.872041508616075,24.5,0,2026-01-01 01:41:00
103,1,3.9514128548238547,43.10196191525732,219.31457096694646,3.9571816315752737,24.5,0,2026-01-01 01:42:00
104,1,3.908489623289498,43.92191445994081,218.39544546155676,3.7925851441668756,24.5,0,2026-01-01 01:43:00
105,1,3.9543079904195197,43.87138351105742,219.67742857666798,3.943458136283235,24.5,0,2026-01-01 01:44:00
106,1,3.9444106969372754,44.01399090881712,220.80810171362907,3.996306805135375,24.5,0,2026-01-01 01:45:00
107,1,3.8600150020089052,44.42763290432142,223.77237180242105,3.8086660016058365,24.5,0,2026-01-01 01:46:00
108,1,3.8992802428174893,44.234409778523364,220.34915562566368,3.8449625823682916,24.5,0,2026-01-01 01:47:00
109,1,3.777526687034079,44.021909945571615,220.51510078144554,3.7674709131738093,24.5,0,2026-01-01 01:48:00
110,1,3.8715287965137035,45.07950830061805,219.85110816846768,3.8130884646501757,24.5,0,2026-01-01 01:49:00
111,1,3.7391750360332354,43.75298656546951,216.1624575694019,3.7891834387160723,24.5,0,2026-01-01 01:50:00
112,1,4.098121648278922,45.884526984561155,219.94697224910158,4.06249364370684,24.5,0,2026-01-01 01:51:00
113,1,3.8277851512428085,43.837868418595846,220.12046041988205,3.769144667032794,24.5,0,2026-01-01 01:52:00
114,1,3.757197194339604,44.01117632875548,224.92648422497058,3.687965566908975,24.5,0,2026-01-01 01:53:00
115,1,3.783779815850976,44.0322032169848,219.61527807043777,3.6942422408047233,24.5,0,2026-01-01 01:54:00
116,1,3.8537483306883558,44.3943336535816,220.6030946846672,3.778296330612999,24.5,0,2026-01-01 01:55:00
117,1,3.9451173324222117,44.80589087433489,219.93057646058952,3.8820847058271006,24.5,0,2026-01-01 01:56:00
118,1,3.664087226516909,44.33434025020384,217.66264392476094,3.5970852655211836,24.5,0,2026-01-01 01:57:00
119,1,3.6260062872450742,43.410465538363276,222.28564562903003,3.5505621018879943,24.5,0,2026-01-01 01:58:00
120,1,3.8431120004228476,43.65476856293152,221.50386606537356,3.9025920645083474,24.5,0,2026-01-01 01:59:00
121,1,3.6055955807360673,45.376709694465795,221.5820638940861,3.5110822475208185,24.5,0,2026-01-01 02:00:00
122,1,3.630108391638246,43.758540710496575,218.18122509041052,3.5937803829745776,24.5,0,2026-01-01 02:01:00
123,1,3.7098234660975993,44.48887336276974,222.8055886218722,3.6944646360317153,24.5,0,2026-01-01 02:02:00
124,1,3.6198172854249657,43.12654978301784,217.19629787441545,3.6070716344492837,24.5,0,2026-01-01 02:03:00
125,1,3.747376592511847,44.05881377508348,221.17371418760055,3.6982656801640146,24.5,0,2026-01-01 02:04:00
126,1,3.643609448232793,43.858897801361174,224.38091125161995,3.5863126761521014,24.5,0,2026-01-01 02:05:00
127,1,3.5652211212049756,44.28360449057151,218.01892734973862,3.543158531996679,24.5,0,2026-01-01 02:06:00
128,1,3.58873256542468,42.40058590571236,218.86740454079447,3.5567699363774024,24.5,0,2026-01-01 02:07:00
129,1,3.6103547526472552,44.14831483220501,220.19930273017528,3.551488772453681,24.5,0,2026-01-01 02:08:00
130,1,3.5684175062399337,43.329790376832094,218.9930486917676,3.4445866293948573,24.5,0,2026-01-01 02:09:00
131,1,3.5510366557252393,44.26281132540441,216.89867313786775,3.48177575962522,24.5,0,2026-01-01 02:10:00
132,1,3.6278971994204543,43.50849366864914,220.13712594961206,3.523354174774789,24.5,0,2026-01-01 02:11:00
133,1,3.5279245746528702,43.506882435552136,217.87539257254778,3.4483039976518155,24.5,0,2026-01-01 02:12:00
134,1,3.565939343339574,43.84792306832657,220.94718486127036,3.5204875079141855,24.5,0,2026-01-01 02:13:00
135,1,3.2987931106925252,42.952906973972524,218.1611515315324,3.2728209374011126,24.5,0,2026-01-01 02:14:00
136,1,3.522535472378144,43.60448463225958,223.09986881003508,3.564323432512796,24.5,0,2026-01-01 02:15:00
137,1,3.473738814120816,43.23830438781837,218.43349341532752,3.399945447267705,24.5,0,2026-01-01 02:16:00
138,1,3.495081186204752,42.88265552569175,219.35587696758864,3.4862563588796127,24.5,0,2026-01-01 02:17:00
139,1,3.3675239924906233,44.28710215546097,221.62703443473933,3.3366693483095826,24.5,0,2026-01-01 02:18:00
140,1,3.29008317022158,42.883091619930205,217.5382713671321,3.309467268623774,24.5,0,2026-01-01 02:19:00
141,1,3.3237677824253526,43.5479476326903,220.45491986920825,3.30637068392944,24.5,0,2026-01-01 02:20:00
142,1,3.4506792654445686,44.30617335730865,222.61428550856485,3.351942024707345,24.5,0,2026-01-01 02:21:00
143,1,3.390946183533405,43.561892452088884,216.78503353087754,3.2569827089760066,24.5,0,2026-01-01 02:22:00
144,1,3.2814843018932867,43.12418029032754,220.36926771706462,3.250456083133289,24.5,0,2026-01-01 02:23:00
145,1,3.397616758414822,43.994574015248084,220.51976558849685,3.3226191073022435,24.5,0,2026-01-01 02:24:00
146,1,3.3140044708032073,44.348954913897174,221.56364574355462,3.217282425625876,24.5,0,2026-01-01 02:25:00
147,1,3.2093437660952175,42.90312090996586,217.52609857824385,3.0994488551480677,24.5,0,2026-01-01 02:26:00
148,1,3.178620417698894,43.47309442426948,217.35908677383145,3.1402852298205484,24.5,0,2026-01-01 02:27:00
149,1,3.3099517913509584,42.6910180517285,221.0438831312338,3.336710613959685,24.5,0,2026-01-01 02:28:00
150,1,3.240494801089037,43.38597559108302,220.59396934646637,3.17213574246282,24.5,0,2026-01-01 02:29:00
151,1,3.4168902717506224,44.007927912372104,220.50098570069176,3.3955329185688576,24.5,0,2026-01-01 02:30:00
152,1,3.0821805800817326,42.82436679640875,220.69289641899394,3.0308759578323423,24.5,0,2026-01-01 02:31:00
153,1,3.1713395818850962,43.31226121274406,218.63995055684302,3.0590306197766175,24.5,0,2026-01-01 02:32:00
154,1,3.0713963096701975,42.507228040573764,220.464507394322,3.0615021784731438,24.5,0,2026-01-01 02:33:00
155,1,3.018340901500477,43.305497204291,220.58614494659736,2.9174799340356588,24.5,0,2026-01-01 02:34:00
156,1,3.0569976494078146,44.039404446789476,218.57129716394726,3.0110608492308075,24.5,0,2026-01-01 02:35:00
157,1,3.123851893921167,42.752366125471326,223.7315490222895,3.05842192503528,24.5,0,2026-01-01 02:36:00
158,1,3.3472877684968347,43.56821695691356,220.94766584182358,3.3397996082471346,24.5,0,2026-01-01 02:37:00
159,1,2.966260840963641,43.59788597086976,217.6173930055947,2.8668546764328093,24.5,0,2026-01-01 02:38:00
160,1,2.8999735171243057,43.809422876686234,221.31310721726766,2.8737720696156956,24.5,0,2026-01-01 02:39:00
161,1,2.9779314718147485,42.44193996931836,218.05063665954535,2.888673848297904,24.5,0,2026-01-01 02:40:00
162,1,2.7664335415184365,42.742147083099425,221.5741692074849,2.696695328038579,24.5,0,2026-01-01 02:41:00
163,1,2.9580983776924783,43.384989949380646,222.31719115801482,2.7288032466546275,24.5,0,2026-01-01 02:42:00
164,1,2.8963023216097596,43.150709510298086,218.35863536329657,2.9540801995960932,24.5,0,2026-01-01 02:43:00
165,1,3.0028627415473856,41.856913101920334,221.92675225848865,2.9815452656536956,24.5,0,2026-01-01 02:44:00
166,1,2.9860553714242064,43.65488706718434,220.82556185387298,2.898822333855496,24.5,0,2026-01-01 02:45:00
167,1,2.8264126536215777,43.94596303719113,221.64412031998899,2.723648696395056,24.5,0,2026-01-01 02:46:00
168,1,2.869933412840192,43.15065790190638,223.7935859653079,2.7976210665683863,24.5,0,2026-01-01 02:47:00
169,1,2.733082795085768,42.31476204112655,219.50922376799426,2.723394522675631,24.5,0,2026-01-01 02:48:00
170,1,2.6644675964033486,42.529200499826096,218.49252767128502,2.5252122125863044,24.5,0,2026-01-01 02:49:00
171,1,2.7860407837348724,44.162844592415816,218.22097114074896,2.731999180699517,24.5,0,2026-01-01 02:50:00
172,1,2.6094927801961876,43.30661107415077,218.36837943006913,2.653781902765817,24.5,0,2026-01-01 02:51:00
173,1,2.6946234127916813,43.29309396608509,219.84579658117178,2.5919748865394747,24.5,0,2026-01-01 02:52:00
174,1,2.6265982813960984,42.983704039934835,220.68230394963328,2.5855681835048747,24.5,0,2026-01-01 02:53:00
175,1,2.762590432259208,42.659283993502,220.55338159866002,2.8251026353895687,24.5,0,2026-01-01 02:54:00
176,1,2.88484377058361,43.163376856080596,221.65436649807205,2.8664057621929824,24.5,0,2026-01-01 02:55:00
177,1,2.5307041374825343,42.59404684494327,220.0260037837558,2.4928496017540813,24.5,0,2026-01-01 02:56:00
178,1,2.488319910742289,42.83823905717569,222.90706815431463,2.46999596436141,24.5,0,2026-01-01 02:57:00
179,1,2.605895246569434,43.7377625552013,219.4706863335241,2.5398774317824446,24.5,0,2026-01-01 02:58:00
180,1,2.672489327590721,43.510146502300266,225.44033833317923,2.6900589358304225,24.5,0,2026-01-01 02:59:00
181,1,2.6251447059299924,42.00706036128413,221.25133469553,2.5583483333211188,24.5,0,2026-01-01 03:00:00
182,1,2.5052668474643203,42.839401048635764,218.28568488716743,2.3623703475569267,24.5,0,2026-01-01 03:01:00
183,1,2.5072823962778945,43.175875655064964,217.85821500387777,2.4424974497795375,24.5,0,2026-01-01 03:02:00
184,1,2.5830286922689703,43.19882353436121,220.96494483048636,2.4878524296294056,24.5,0,2026-01-01 03:03:00
185,1,2.6170417773286707,42.565007305785066,219.5530744293483,2.555268816155661,24.5,0,2026-01-01 03:04:00
186,1,2.316896680105546,44.072783493580374,221.42800098818418,2.261473933826654,24.5,0,2026-01-01 03:05:00
187,1,2.455932543325373,41.85657928065646,220.94647524914708,2.470545563494748,24.5,0,2026-01-01 03:06:00
188,1,2.4859032786277635,42.07119412258785,219.85434217468625,2.474613474723807,24.5,0,2026-01-01 03:07:00
189,1,2.3382658566884826,42.617085432377316,218.30641256386318,2.307880373927131,24.5,0,2026-01-01 03:08:00
190,1,2.5722087486130674,44.25948131171625,216.97030555062827,2.5239032613862693,24.5,0,2026-01-01 03:09:00
191,1,2.342947018231991,41.99748533164632,219.10697009586596,2.2459083606746493,24.5,0,2026-01-01 03:10:00
192,1,2.4153963695705527,42.44213679705176,221.71279758864694,2.260641325717885,24.5,0,2026-01-01 03:11:00
193,1,2.4463067236891596,43.35158313907006,220.42818748826042,2.40544366643717,24.5,0,2026-01-01 03:12:00
194,1,2.2839158821808385,42.449652809097174,217.50852244257604,2.2799910103663024,24.5,0,2026-01-01 03:13:00
195,1,2.1713516858872697,41.993701213033816,220.34636185170237,2.124216744432652,24.5,0,2026-01-01 03:14:00
196,1,2.3046455379266195,42.80311651738078,220.77063475945766,2.2333975702514106,24.5,0,2026-01-01 03:15:00
197,1,2.410085280840926,42.90510632786155,218.23228512759772,2.3865326370692523,24.5,0,2026-01-01 03:16:00
198,1,2.280247898720881,43.07339310777711,220.30745021189105,2.2315999844844248,24.5,0,2026-01-01 03:17:00
199,1,2.212692058878136,43.11547775146882,220.116417436892,2.253598849091998,24.5,0,2026-01-01 03:18:00
200,1,2.3524755617993125,42.867178000015215,217.71405940433874,2.3677604426379815,24.5,0,2026-01-01 03:19:00
201,1,2.243916382928361,42.59527966540652,220.71557472069657,2.247459264408839,24.5,0,2026-01-01 03:20:00
202,1,2.2166551878583975,42.50198814511359,221.12156905273648,2.2104319146438516,24.5,0,2026-01-01 03:21:00
203,1,2.2816469007201023,42.78869773746894,222.16610248635055,2.171511645591097,24.5,0,2026-01-01 03:22:00
204,1,2.331956742985226,42.642980925131845,222.1076041040698,2.3182449593636414,24.5,0,2026-01-01 03:23:00
205,1,2.4299133802032724,42.922742119786655,217.2446612640858,2.399661640777726,24.5,0,2026-01-01 03:24:00
206,1,2.272082235111242,43.32186927189901,218.12434992016975,2.256299961263302,24.5,0,2026-01-01 03:25:00
207,1,2.3246449066486305,43.57241935426796,221.03007053441732,2.3018775695033784,24.5,0,2026-01-01 03:26:00
208,1,2.1440674164800186,41.418056186321984,221.02757190182442,2.1227795528552083,24.5,0,2026-01-01 03:27:00
209,1,2.0803889739170494,42.218292267979294,221.0300953726121,2.1726071324314846,24.5,0,2026-01-01 03:28:00
210,1,2.246388778993591,42.011055809235195,227.70546298130944,2.1961171923372786,24.5,0,2026-01-01 03:29:00
211,1,2.1760460956335392,42.241699558333096,221.14178102138632,2.177642473663156,24.5,0,2026-01-01 03:30:00
212,1,2.0560827408333315,42.42839512591162,222.2711312803612,1.989604396579937,24.5,0,2026-01-01 03:31:00
213,1,2.1354515624352537,42.765636499780705,221.9080035269864,2.1301885739356012,24.5,0,2026-01-01 03:32:00
214,1,2.1790404119612248,42.40877683480666,221.3027825026116,2.1800836591680106,24.5,0,2026-01-01 03:33:00
215,1,2.147436519605004,41.318139956937124,219.3694615107193,2.120190913039358,24.5,0,2026-01-01 03:34:00
216,1,2.1747765290288363,41.91449834883224,221.51793844098654,2.2119802429873845,24.5,0,2026-01-01 03:35:00
217,1,2.1153922619434913,42.98809643070121,218.45434957092485,2.025975932031532,24.5,0,2026-01-01 03:36:00
218,1,2.037656073091283,40.646420827418545,219.52636278652,1.9695541936659422,24.5,0,2026-01-01 03:37:00
219,1,2.025204182874381,43.00257445190922,219.02927290434178,1.992151487051445,24.5,0,2026-01-01 03:38:00
220,1,1.9595148226082175,42.46741669041182,220.16374827877266,1.9611082805375701,24.5,0,2026-01-01 03:39:00
221,1,2.30101893306683,43.543456508976,224.62931713334703,2.259920778005327,24.5,0,2026-01-01 03:40:00
222,1,2.0332025834616285,42.28343254589674,216.2654696148165,2.0530496388649153,24.5,0,2026-01-01 03:41:00
223,1,2.0512743697578033,41.121924273280655,221.37252038074902,1.9731533403838621,24.5,0,2026-01-01 03:42:00
224,1,1.9333018230242012,42.48082194027999,216.7745682576207,1.8336374203137689,24.5,0,2026-01-01 03:43:00
225,1,2.3382173150136105,43.765685488438216,219.05613626842114,2.3018299203268775,24.5,0,2026-01-01 03:44:00
226,1,1.9573052289852457,42.760107241533284,222.17790119393473,1.9098985953996257,24.5,0,2026-01-01 03:45:00
227,1,2.000440035847558,41.94351501860294,220.12856003819093,1.9828803225062825,24.5,0,2026-01-01 03:46:00
228,1,2.0606929903049185,42.569868449527085,217.84451044414138,2.0130720774730118,24.5,0,2026-01-01 03:47:00
229,1,2.0828365259594968,42.24351832800264,218.56939258148006,2.018884143433313,24.5,0,2026-01-01 03:48:00
230,1,2.142956598405379,42.15252779042498,221.35919549786936,2.0906936429700895,24.5,0,2026-01-01 03:49:00
231,1,2.198618947203371,43.39737283699484,218.53926673656574,2.150070257954613,24.5,0,2026-01-01 03:50:00
232,1,2.0836312878978687,41.85624179820856,220.43291717916395,2.020802007398533,24.5,0,2026-01-01 03:51:00
233,1,1.9205753932324081,41.737741858261515,220.09114367980763,1.8663743330277804,24.5,0,2026-01-01 03:52:00
234,1,1.9875419663969158,41.783939572477216,218.69679930478836,1.9215879141727414,24.5,0,2026-01-01 03:53:00
235,1,2.0957495005422464,41.67846691486878,224.28788817865066,2.0901115431410293,24.5,0,2026-01-01 03:54:00
236,1,2.246252897126029,43.02664726827852,221.26783804463602,2.203782420662487,24.5,0,2026-01-01 03:55:00
237,1,1.8479125285618532,42.957398660744275,215.94971482668478,1.9176499987102802,24.5,0,2026-01-01 03:56:00
238,1,2.149724176992276,42.685351567269514,220.37290862953884,2.10740993943371,24.5,0,2026-01-01 03:57:00
239,1,2.031060812981744,41.70480057458995,218.67642707046323,1.9557493926369545,24.5,0,2026-01-01 03:58:00
240,1,2.1274603720485987,43.26110233976933,221.70486666959243,2.210750639351768,24.5,0,2026-01-01 03:59:00
241,1,2.0030235706725583,43.59869289142212,218.4149585231346,1.976204607241597,24.5,0,2026-01-01 04:00:00
242,1,1.942571380674282,42.07033704038824,219.7705271170662,1.9458212774959276,24.5,0,2026-01-01 04:01:00
243,1,2.11789553231751,42.509304481227815,221.0099745579609,2.0968627992439037,24.5,0,2026-01-01 04:02:00
244,1,2.1177714192179473,43.10703206188243,221.73151038834024,2.098080352619607,24.5,0,2026-01-01 04:03:00
245,1,2.1132405828192815,43.85556338709563,217.59940718588845,2.089084199249771,24.5,0,2026-01-01 04:04:00
246,1,2.034206798038584,42.395533360240464,219.3309975283181,1.9298700640693602,24.5,0,2026-01-01 04:05:00
247,1,1.976458836051292,41.81351346685482,219.0501093776781,1.9468075640856388,24.5,0,2026-01-01 04:06:00
248,1,1.881112653755657,42.82367726505306,218.69334153485258,1.7689752345706646,24.5,0,2026-01-01 04:07:00
